"","gl_0","gl_05","mle","n"
"1551",-12.5739788624412,-12.8752268392806,-12.5497680958445,500
"1552",-12.8690478218814,-13.1818920671464,-12.9813303649732,500
"1553",-12.4800388124432,-12.6823054054642,-12.6473435824205,500
"1554",-12.7470123217952,-12.9839677759042,-12.8658417209496,500
"1555",-12.6264943173694,-12.8515966529233,-12.7337465524272,500
"1556",-12.6526171088346,-12.8122435958244,-12.6352932657896,500
"1557",-12.6300764312772,-12.8149566362148,-12.7133375749901,500
"1558",-12.5070080372378,-12.6421984202518,-12.5437836822196,500
"1559",-12.5456375494808,-12.8659864800399,-12.5406717140183,500
"1560",-12.784615971063,-12.9864826832711,-12.9078427888766,500
"1561",-12.5380879854528,-12.7181994806795,-12.5190922963652,500
"1562",-12.5135978442252,-12.6955374963556,-12.5263962856552,500
"1563",-12.955151388663,-13.0818716512187,-12.910722301286,500
"1564",-13.1089920737817,-13.3999629282965,-13.2088537411595,500
"1565",-12.6937768563041,-12.9183914717243,-12.7983714941523,500
"1566",-12.4930683423421,-12.6206837552925,-12.6227040573561,500
"1567",-12.1609646821877,-12.3660372606476,-12.2510002976665,500
"1568",-12.2367225387037,-12.5813362267677,-12.3108426202372,500
"1569",-12.8134770691812,-12.9921350617629,-12.8618409153394,500
"1570",-12.8414647189357,-13.0707639290668,-12.8863536804812,500
"1571",-12.9591440858421,-13.2116583132708,-13.032571371512,500
"1572",-12.3786551061465,-12.5197753440254,-12.4136617271454,500
"1573",-13.2908568853152,-13.5722814156436,-13.293519066408,500
"1574",-12.7778760337963,-12.9588051076285,-12.8416908513323,500
"1575",-13.1444601217445,-13.3497038285259,-13.2506740226195,500
"1576",-12.7460240600068,-12.9026038295087,-12.8658008517052,500
"1577",-12.7296163345449,-12.9467508898679,-12.8290905619535,500
"1578",-12.7930837598718,-12.921011570144,-12.8679939495567,500
"1579",-13.1822616824825,-13.3685542691038,-13.1585439393818,500
"1580",-12.972573155987,-13.2495244185889,-13.1390985348101,500
"1581",-12.3267518493158,-12.4608035592454,-12.3523290723817,500
"1582",-12.5718898298977,-12.7802754428829,-12.7096950724824,500
"1583",-12.7115965342254,-12.9819630625833,-12.7632467425919,500
"1584",-12.1518409657369,-12.4314099924309,-12.2860617887963,500
"1585",-12.4744695961394,-12.7182858179685,-12.4759556336414,500
"1586",-12.5224474706641,-12.7342548542855,-12.6304547349656,500
"1587",-12.9739895731014,-13.2171401924916,-13.0849332350707,500
"1588",-12.8338172176343,-13.1040663913904,-12.9362756036006,500
"1589",-13.2348131263638,-13.3921355676525,-13.3395944107632,500
"1590",-12.7789898581924,-13.0000872356339,-12.8657142288358,500
"1591",-12.952344952896,-13.2031298323713,-13.0556698491857,500
"1592",-12.9993666284258,-13.3375244391485,-13.0077590673176,500
"1593",-12.4184051945291,-12.6221194151528,-12.5264642405897,500
"1594",-12.7088968362846,-12.8584342669033,-12.7919067532257,500
"1595",-12.1537183682062,-12.2564594788786,-12.2388105530544,500
"1596",-12.4691425858427,-12.6406065786856,-12.5873888895457,500
"1597",-12.6085254393794,-12.9287834704654,-12.7308776152137,500
"1598",-12.5197471414782,-12.6253789932157,-12.507928254203,500
"1599",-13.1719966118122,-13.5050734293704,-13.2302014853885,500
"1600",-12.7880630577346,-12.994395354643,-12.9382133401091,500
"1601",-12.0190478859013,-12.2410554550053,-12.1700075557415,500
"1602",-12.9083411826319,-13.1086093186513,-12.930628230689,500
"1603",-12.4454950617828,-12.6392101957821,-12.55583254625,500
"1604",-12.2613797039856,-12.6212273653207,-12.277974854459,500
"1605",-12.6570887221927,-12.8461549737201,-12.725848956159,500
"1606",-12.6500548126674,-12.911136150646,-12.7189811876058,500
"1607",-13.2330853871414,-13.4115266749321,-13.3195931380302,500
"1608",-12.3882847446211,-12.588891983662,-12.4385686242308,500
"1609",-12.3492388667871,-12.5813327576584,-12.3969732369135,500
"1610",-13.1015711929448,-13.2867049160192,-13.0497315261468,500
"1611",-12.4847499048558,-12.6697253918711,-12.5049543949681,500
"1612",-12.2570083511996,-12.5652515024622,-12.3844627003305,500
"1613",-12.4487446081257,-12.7871743175951,-12.4821053749017,500
"1614",-12.9593114496762,-13.3921893476384,-13.0627004348927,500
"1615",-12.7598804163498,-12.9507555362034,-12.8624021996284,500
"1616",-12.8291314902893,-12.934918110981,-12.8618692746103,500
"1617",-12.9662911475,-13.2716022925537,-13.1060805359591,500
"1618",-12.4700999448277,-12.734255494694,-12.6377630864,500
"1619",-12.9391578566895,-13.1504737366622,-12.9271928458494,500
"1620",-12.6292760768606,-12.8340333234436,-12.6735795745865,500
"1621",-12.5842146810418,-12.6608946241553,-12.7031088269106,500
"1622",-12.7369566261153,-12.8866877628436,-12.74262260974,500
"1623",-12.9698248890033,-13.1526619156363,-12.9804985835297,500
"1624",-12.1811484107123,-12.5012171216423,-12.2436222261289,500
"1625",-13.1184639233783,-13.3899751356754,-13.2232206788278,500
"1626",-12.7728903977256,-12.919073119634,-12.8239132836501,500
"1627",-12.2946660281969,-12.5206853578175,-12.4089344616511,500
"1628",-12.8935501503022,-13.3322885741175,-12.8590155649777,500
"1629",-12.4117600134319,-12.6886048519747,-12.4674835297952,500
"1630",-12.3231027856736,-12.5375848014326,-12.4617468549424,500
"1631",-12.7504172294391,-12.976676571283,-12.7607553885806,500
"1632",-12.6886888896058,-12.88557111596,-12.7224173068349,500
"1633",-12.2829902663451,-12.4443165304851,-12.3244451046948,500
"1634",-12.6966502972026,-12.8286246298982,-12.7702569702364,500
"1635",-12.810056097839,-13.0313654140203,-12.8558273164063,500
"1636",-13.1474721006297,-13.3932272004539,-13.2327684094566,500
"1637",-12.6850869088969,-12.919186085181,-12.7613086598555,500
"1638",-12.6686034532692,-12.8674841108953,-12.7153300948458,500
"1639",-12.2890314652013,-12.5639372707359,-12.3140578128603,500
"1640",-12.669213841932,-12.90804786952,-12.717449706525,500
"1641",-12.8214775905912,-13.1650584823828,-12.9022369281081,500
"1642",-12.6518107553688,-12.7467967607319,-12.7085670318565,500
"1643",-12.7645577966797,-12.9810102934933,-12.8086263077766,500
"1644",-12.832439358363,-13.1056389959539,-12.9298246325628,500
"1645",-12.8217587362843,-12.9281881418308,-12.8555679196423,500
"1646",-13.2656920502788,-13.4929595660517,-13.3732402491267,500
"1647",-12.7718842434681,-13.1184638845486,-12.8708059021088,500
"1648",-12.650333564549,-12.8296381030586,-12.6796488532894,500
"1649",-13.2944740195401,-13.5173922366835,-13.4614731175415,500
"1650",-12.8714787375656,-13.0379605288976,-13.0142005438834,500
"1651",-12.9022909578348,-13.090655877265,-12.9875157872578,500
"1652",-12.9827468343208,-13.1235309547233,-12.9896149240375,500
"1653",-12.8974597369607,-13.0356969307802,-12.9871843806744,500
"1654",-12.701143603809,-12.8734706380358,-12.8091776502011,500
"1655",-13.1662403431867,-13.5857781565945,-13.2409516663424,500
"1656",-12.3798187253008,-12.6470563286796,-12.3792449344857,500
"1657",-12.3329732615465,-12.5850256382015,-12.348872896071,500
"1658",-12.7017762557412,-13.0544784739271,-12.6607492630325,500
"1659",-12.3158773841468,-12.5365190493787,-12.4202235801039,500
"1660",-12.3427376459442,-12.4551470133072,-12.4791597255583,500
"1661",-12.9400754962182,-13.2627506708733,-12.9301089067587,500
"1662",-12.7091402908138,-12.9570222800814,-12.7444056667967,500
"1663",-12.4333225321841,-12.6599028908116,-12.6242234021265,500
"1664",-13.142306265065,-13.2691313438119,-13.1697364046312,500
"1665",-12.5452391409275,-12.8130690063088,-12.6183984713008,500
"1666",-12.7762360711044,-13.0262815256343,-12.9005855310698,500
"1667",-12.6894793117013,-13.064835882308,-12.7952937090799,500
"1668",-12.6931904533615,-12.8752263757075,-12.7404284660497,500
"1669",-12.7092335901015,-12.969913765328,-12.8057056615295,500
"1670",-12.7014489224752,-13.0564954211301,-12.7865540243877,500
"1671",-13.1713990092951,-13.4423595254238,-13.2871355672091,500
"1672",-12.4124281225906,-12.6088940132486,-12.4381775569712,500
"1673",-12.8167043408884,-13.0909541767353,-12.9834866957693,500
"1674",-12.9151883180967,-13.2559811544734,-13.0581585933562,500
"1675",-12.7710747884394,-13.1014107824572,-12.8287746038373,500
"1676",-12.3498624089014,-12.6713397837787,-12.2998082318305,500
"1677",-12.4168658602456,-12.5937019528931,-12.4505991850171,500
"1678",-12.6610394499375,-12.9564305113323,-12.6957636118336,500
"1679",-12.7495007313725,-13.0652756946825,-12.8195437687581,500
"1680",-12.9889345335338,-13.1713282975179,-13.0987518963619,500
"1681",-12.9519056117739,-13.289788934112,-13.0977262870566,500
"1682",-12.769619346877,-12.9432003487485,-12.7829753046861,500
"1683",-12.8028136546132,-13.0149243751463,-12.7715402573705,500
"1684",-12.6226087613078,-12.716930452852,-12.5979948552357,500
"1685",-12.1177155164891,-12.5204098322874,-12.2078446139157,500
"1686",-12.8016273447179,-12.9014821781313,-12.8986228040366,500
"1687",-12.6280706527963,-12.8696459198692,-12.7208581817718,500
"1688",-12.7040634982372,-13.078218098342,-12.7081454567344,500
"1689",-12.6965509382824,-12.9040049822484,-12.7410986726399,500
"1690",-12.5903956673442,-12.9037487705921,-12.6826832571141,500
"1691",-12.7514803050523,-12.974193795613,-12.7730656297436,500
"1692",-13.3105414595334,-13.5213953052975,-13.4329941799479,500
"1693",-12.3608059953907,-12.5501384954585,-12.5421687197839,500
"1694",-12.3778012514341,-12.6458871993667,-12.5119404935839,500
"1695",-12.1223902001573,-12.351227681396,-12.1679828249519,500
"1696",-12.7363560773668,-12.9225257189113,-12.8497994889434,500
"1697",-12.7000725807652,-12.8843996759129,-12.7819985581981,500
"1698",-12.5052614483863,-12.6688748036476,-12.5363893955335,500
"1699",-12.2735222083353,-12.3717507607847,-12.2790308149683,500
"1700",-12.7880219797304,-13.0574554453807,-12.8130276942103,500
"1701",-12.1955825592762,-12.307698035946,-12.357399234523,500
"1702",-12.7424303745804,-13.0166661172705,-12.6909993258356,500
"1703",-13.2673101020005,-13.5433990449733,-13.3761528072876,500
"1704",-12.309905535692,-12.4480946397915,-12.3499456474399,500
"1705",-12.9251206486225,-13.0991536087043,-13.0021799806424,500
"1706",-12.387611262675,-12.5821091131603,-12.487580086237,500
"1707",-12.2974648144956,-12.4847960737886,-12.4212061886145,500
"1708",-12.9196536968675,-13.2046330449126,-13.1235386092617,500
"1709",-12.3117724926058,-12.7039038235732,-12.3922924542773,500
"1710",-12.7828283306279,-12.9607610039739,-12.8133568907617,500
"1711",-12.6993877915212,-12.8061751324024,-12.7514285400812,500
"1712",-12.3403902617202,-12.4399505588185,-12.3687570832517,500
"1713",-12.3964734769573,-12.6414705882541,-12.5268012667431,500
"1714",-12.3852341939749,-12.5571193609229,-12.4303211432031,500
"1715",-12.9073854100893,-13.1488201088418,-13.0925776732054,500
"1716",-12.2342423608878,-12.4531118264443,-12.2931892176365,500
"1717",-12.7480639560604,-12.9622490119302,-12.8435994765087,500
"1718",-12.1275902713423,-12.4213848998728,-12.1400281412726,500
"1719",-12.8037034444363,-13.0712127609009,-12.7169316882506,500
"1720",-12.7296035601022,-12.9865078606812,-12.7636172860738,500
"1721",-12.3334558604115,-12.456064955286,-12.3583992854408,500
"1722",-13.0481045136854,-13.2795978231374,-13.0636273716343,500
"1723",-12.6886433382257,-12.9202015941645,-12.7549588867933,500
"1724",-12.2662948668989,-12.4316964553754,-12.2980203840563,500
"1725",-13.1919083006744,-13.4458796471231,-13.2718103621586,500
"1726",-12.4748644983032,-12.6236150254646,-12.4150557103806,500
"1727",-12.5989029002622,-12.7110358201233,-12.5444815960391,500
"1728",-12.3769857321823,-12.5355525575117,-12.4026755000747,500
"1729",-12.3666921060331,-12.5996712447687,-12.3772395484842,500
"1730",-12.4325451422404,-12.6218011521317,-12.5383921998492,500
"1731",-12.8946220810807,-13.1132034024124,-12.9294461054111,500
"1732",-12.5785077712705,-12.810112786095,-12.6646157848922,500
"1733",-12.6519985571165,-13.0440141659765,-12.742768591488,500
"1734",-12.5265224729023,-12.7040471540444,-12.520271516253,500
"1735",-12.6632790793463,-13.0152627108464,-12.8466548391783,500
"1736",-13.2352307908429,-13.4733270853292,-13.2840073454292,500
"1737",-13.2066453648247,-13.4521167599968,-13.2781767285812,500
"1738",-12.8495939542462,-13.1404442029309,-13.0011184957826,500
"1739",-12.7691169750413,-12.9993999302942,-12.8309146062469,500
"1740",-12.7084232777405,-12.8500713107746,-12.7875950773313,500
"1741",-12.749666088637,-13.1108998403996,-12.7773600400455,500
"1742",-12.4991605042895,-12.781561302006,-12.5283091394846,500
"1743",-13.1237546198266,-13.2697962269274,-13.2254675452537,500
"1744",-12.4853721329934,-12.6200250994681,-12.5222804799697,500
"1745",-12.8334369212171,-12.9767501684382,-12.8114258001711,500
"1746",-13.0291877033288,-13.1646291017573,-13.0790959427579,500
"1747",-12.6340613984896,-12.8402953717109,-12.6678920555584,500
"1748",-12.6863157705653,-12.9396224993865,-12.7999497031787,500
"1749",-12.5736685387275,-12.9192922567754,-12.6883563965112,500
"1750",-13.046331721394,-13.2350710777186,-13.2292933476942,500
"1751",-12.6321069527942,-12.8516954023696,-12.7081243928123,500
"1752",-12.3504918491855,-12.5692885855383,-12.4249997473469,500
"1753",-12.7867470673849,-13.0365134963848,-12.7883447135993,500
"1754",-12.5956772502807,-12.7459913869073,-12.7000929451584,500
"1755",-13.0349874707547,-13.1580447606597,-13.1759475309219,500
"1756",-12.6929846407831,-12.8942335813863,-12.7970828518029,500
"1757",-12.9463022803351,-13.1555438853524,-13.0525120827963,500
"1758",-12.60608251481,-12.8861242066846,-12.5877675911405,500
"1759",-12.4153898144485,-12.7316569196716,-12.5143544603481,500
"1760",-12.5830070356934,-12.9152299153568,-12.5439561864087,500
"1761",-12.9413742677816,-13.2341359042361,-13.0421357921638,500
"1762",-12.946806913474,-13.3254272163646,-13.0637120447557,500
"1763",-13.1743883812084,-13.3192658552931,-13.2504341730468,500
"1764",-12.6831023229445,-12.9411933656882,-12.8044865798033,500
"1765",-12.0684589874945,-12.410637346589,-12.1426624126212,500
"1766",-12.3333818753277,-12.5045174022406,-12.415135612845,500
"1767",-13.2664786148129,-13.5006646747216,-13.3776290137315,500
"1768",-12.9785949553879,-13.1469069659618,-13.0145147177412,500
"1769",-12.3514483573477,-12.5760345572813,-12.3795259057334,500
"1770",-12.9329923476017,-13.2704725915466,-12.9210077322864,500
"1771",-12.8997662460974,-12.9936316318018,-12.9059832673751,500
"1772",-12.6936846589732,-12.9136179747365,-12.815851236666,500
"1773",-12.9861839338488,-13.1062249409052,-13.047246190184,500
"1774",-13.070130820929,-13.2248672650853,-13.0887966513415,500
"1775",-13.3261529382411,-13.6389540885787,-13.4260596103981,500
"1776",-12.5955487066892,-12.7904605560782,-12.6267945875189,500
"1777",-12.7333017612677,-12.8800177889306,-12.9199575535275,500
"1778",-12.5536261975143,-12.7854753130451,-12.660463664311,500
"1779",-12.2616688144863,-12.6597322760559,-12.3030285023783,500
"1780",-13.1675735350366,-13.4714034953248,-13.2614581005947,500
"1781",-12.9109787242051,-13.1723770744121,-12.9861589991634,500
"1782",-12.3976038002837,-12.5951883633256,-12.4459977533064,500
"1783",-12.2822607829137,-12.4308290387572,-12.2971447493581,500
"1784",-12.7867023802417,-12.9326520081417,-12.7570922013695,500
"1785",-12.4691499878177,-12.6629552255505,-12.498527302564,500
"1786",-12.5499891131419,-12.8527332327609,-12.5719671035349,500
"1787",-12.4226549786478,-12.6048293669432,-12.4753353163315,500
"1788",-12.6931323014063,-13.0315933133277,-12.744745367732,500
"1789",-12.9076522849621,-13.2078227267564,-12.9282449029021,500
"1790",-12.5985532950366,-12.8456884831835,-12.7590635481223,500
"1791",-12.8451775493869,-13.2123002430871,-12.8931119666811,500
"1792",-12.6484721436578,-13.0451552861682,-12.7347052171726,500
"1793",-13.0002640294359,-13.2383609231224,-13.1002054735653,500
"1794",-12.765991662024,-12.9801793236109,-12.8725188294386,500
"1795",-12.4108769507966,-12.6050118080487,-12.5316847518411,500
"1796",-12.2738616250892,-12.5665169171101,-12.2057158851651,500
"1797",-12.4501683821182,-12.715718870682,-12.593593352917,500
"1798",-12.6601097258228,-12.9240566746637,-12.7402823924891,500
"1799",-12.4020004066059,-12.5481979497777,-12.436800749828,500
"1800",-12.9256915927066,-13.0493959546569,-12.9596122638196,500
"1801",-12.2343032041876,-12.4260266268008,-12.2162036917596,500
"1802",-12.6070005172301,-12.8711145073602,-12.6407629110782,500
"1803",-13.0467898909042,-13.3564389738143,-13.2136255361336,500
"1804",-12.6354742994478,-12.8866827512844,-12.7278165366378,500
"1805",-13.0864782740023,-13.2718611905301,-13.153729729333,500
"1806",-12.7897773307354,-12.8554594800074,-12.9584579204957,500
"1807",-12.6032891558519,-12.788321241955,-12.6792927533988,500
"1808",-12.6620588923063,-12.9152499855677,-12.6650237736455,500
"1809",-12.7007820952235,-13.0742194043722,-12.7852512230197,500
"1810",-12.5344926973833,-12.7795753646444,-12.6238304946536,500
"1811",-12.5859326547815,-12.6877371430442,-12.5878757629123,500
"1812",-12.5188470494856,-12.626796490127,-12.6151497262937,500
"1813",-12.8784548552457,-13.0562944624948,-12.9147954242427,500
"1814",-12.5633810489721,-12.7732670848804,-12.6407463099089,500
"1815",-12.5138030745621,-12.7847710261819,-12.5312349625171,500
"1816",-12.7478874583592,-13.1009788431823,-12.7649823763668,500
"1817",-12.5336450376142,-12.8255442982854,-12.5046974993479,500
"1818",-12.8077347515239,-13.2007719785978,-12.8824222642225,500
"1819",-12.9158831232625,-13.2201171595807,-13.0336903643577,500
"1820",-13.2670882204405,-13.5117175838811,-13.3739310818355,500
"1821",-12.6996094317274,-12.8436948103269,-12.8233715458415,500
"1822",-12.8379671747995,-13.2754739323506,-12.9450751398618,500
"1823",-12.7401949413494,-12.9848448003286,-12.6160298639323,500
"1824",-12.4254882368424,-12.6939269775458,-12.5694865624871,500
"1825",-12.7523504693344,-12.9304665742227,-12.8112021275637,500
"1826",-12.6793387433065,-12.8218380266536,-12.7007589694352,500
"1827",-12.8616909893237,-13.0548521534645,-12.809244223834,500
"1828",-12.8307329946616,-13.0509992272215,-12.8073884610064,500
"1829",-12.8746370634166,-13.0298579106315,-12.9260062737696,500
"1830",-12.3378688924561,-12.7659879471138,-12.4939673669833,500
"1831",-13.0408774278878,-13.2052006874997,-13.0928774256847,500
"1832",-12.7148409621803,-12.8528554793725,-12.7073584496134,500
"1833",-12.7547959781242,-13.0043283217366,-12.8291242305661,500
"1834",-12.7993507271949,-13.0016725103472,-12.9858319405467,500
"1835",-12.7335777106944,-12.9342370930746,-12.8530307088276,500
"1836",-12.6695169929978,-12.8958118028667,-12.7162793131374,500
"1837",-13.0879558259128,-13.4154834082118,-13.2003568131216,500
"1838",-12.4954598732726,-12.7588865923768,-12.4972638134342,500
"1839",-12.3703356510518,-12.6189990582479,-12.381222258733,500
"1840",-13.1090705529068,-13.3136690432942,-13.1790886523639,500
"1841",-12.3074353126969,-12.5127400861659,-12.3142002750908,500
"1842",-12.9064554207947,-13.0546043776845,-13.1146461256166,500
"1843",-12.5475055605297,-12.6789126335816,-12.5257056170607,500
"1844",-12.9838595855868,-13.1911753173715,-13.0482320915164,500
"1845",-12.3318115260322,-12.6550668035941,-12.3150980035166,500
"1846",-11.8004082669592,-12.0187232503874,-11.8835512121136,500
"1847",-12.6110720424196,-12.8406393213605,-12.6552593031175,500
"1848",-12.6146078734987,-13.0273652446221,-12.7273523577632,500
"1849",-12.6098853074318,-12.8416974865173,-12.7231393385253,500
"1850",-12.7306882381874,-12.9981264652482,-12.6545966394671,500
"1851",-12.5539110665245,-12.6855576081829,-12.6711758261597,500
"1852",-12.7207893052933,-12.8564807776571,-12.7831600449656,500
"1853",-12.859359840376,-13.0140881730269,-12.9602163370457,500
"1854",-12.6809086051419,-13.0628018453133,-12.7456912771402,500
"1855",-12.9596326606442,-13.0916511533992,-12.9379805936506,500
"1856",-12.7635902529932,-12.9076189602458,-12.8001444349236,500
"1857",-12.9861558649257,-13.1918852599184,-13.1270327296876,500
"1858",-12.3523010070594,-12.6046098480029,-12.3782467222803,500
"1859",-12.5555159172551,-12.7411225910529,-12.5999503258953,500
"1860",-12.7013700545658,-12.9173572745111,-12.7047405584531,500
"1861",-13.0869548149906,-13.3575781085803,-13.1999323283823,500
"1862",-12.9702018230536,-13.15046833437,-12.9695183898995,500
"1863",-13.0589795222032,-13.3072777345875,-13.1339452060435,500
"1864",-13.0548590255391,-13.3479941218917,-13.1785954979145,500
"1865",-12.9215729042949,-13.0145379771074,-12.9936124968551,500
"1866",-12.7383588725268,-12.9666339188508,-12.7960586492403,500
"1867",-12.455042973592,-12.717000666414,-12.5905093583015,500
"1868",-12.5733269089953,-12.8377486399478,-12.6785168810131,500
"1869",-12.2444809360584,-12.6134794597341,-12.3420459775509,500
"1870",-12.9813576796866,-13.1628962643984,-12.9911811860166,500
"1871",-13.1141539365094,-13.3784889940643,-13.1546837321032,500
"1872",-13.0319047261669,-13.2564404544549,-13.0247048865547,500
"1873",-12.3895848687883,-12.6092963416859,-12.4706524714026,500
"1874",-12.2903507956098,-12.5033225106048,-12.3026163416069,500
"1875",-12.6982592754915,-12.9259336896802,-12.7148875258936,500
"1876",-13.069284285718,-13.2972858605825,-13.1993041975646,500
"1877",-12.8974368291974,-13.0768921617631,-12.9876513725374,500
"1878",-12.8574359822587,-13.0705708457628,-12.9259082325845,500
"1879",-12.9903894522811,-13.1110114739124,-12.9879407613373,500
"1880",-13.0238057037303,-13.2455438449934,-13.1092430450114,500
"1881",-12.4652514944187,-12.5850102789691,-12.4538420092905,500
"1882",-12.7855811170358,-12.9769522227978,-12.8236886473507,500
"1883",-12.3455840728367,-12.5900062270228,-12.3763412402547,500
"1884",-12.91360268471,-13.118073741715,-12.9184418036703,500
"1885",-13.3854372468376,-13.4713496857237,-13.548211942071,500
"1886",-13.1830621828677,-13.3866933699262,-13.2996306237789,500
"1887",-13.0513811077132,-13.2485926900995,-13.1780710722519,500
"1888",-12.0354751277017,-12.2593207270118,-12.1406773888482,500
"1889",-12.5494609847304,-12.7844410401666,-12.5593597109504,500
"1890",-13.0067529470343,-13.2456102660977,-13.1953862866748,500
"1891",-12.5850114735682,-12.8724551546933,-12.6944150539113,500
"1892",-12.8882260923907,-13.0346513782572,-12.8611471965714,500
"1893",-12.8428050956504,-12.9714108609472,-12.9173002710733,500
"1894",-12.3250713601771,-12.5235391735779,-12.3748809920232,500
"1895",-12.135587263944,-12.4733080258591,-12.2334313125812,500
"1896",-12.0774915531663,-12.3323344108096,-12.1917618025632,500
"1897",-12.4710714448525,-12.7684126497038,-12.4464679699511,500
"1898",-12.9098826703546,-13.1508110567991,-12.9626387801127,500
"1899",-12.7544454473977,-12.8899909416671,-12.8081747097637,500
"1900",-12.7010297612003,-12.9339298052358,-12.7508857755452,500
"1901",-12.9004613451492,-13.0666038173538,-12.9935236913739,500
"1902",-12.4670773731692,-12.7103353442747,-12.6474661256722,500
"1903",-12.5480890726958,-12.8113795411907,-12.5356723781316,500
"1904",-12.9243552042918,-13.2815491186655,-13.0633327866255,500
"1905",-12.5077869046334,-12.6772917483858,-12.5404334910456,500
"1906",-13.3276956248323,-13.4815074640979,-13.370337858498,500
"1907",-12.5292981120628,-12.8044215796674,-12.6253144004941,500
"1908",-12.8640742017928,-13.0893999071836,-12.9601833592426,500
"1909",-12.4132029976284,-12.5548669663169,-12.4227930217713,500
"1910",-12.6544940264054,-12.9310528627189,-12.8383373937929,500
"1911",-12.6388600022621,-12.8413353549703,-12.8187486120637,500
"1912",-12.7779494514205,-13.0459714234188,-12.8057696549831,500
"1913",-13.2779101148048,-13.6400996742633,-13.2851469540089,500
"1914",-12.7547436389832,-13.155288733235,-12.8732659540452,500
"1915",-12.8129411979534,-13.130066614951,-12.9290396832179,500
"1916",-12.4959859890559,-12.6840370736893,-12.5240458956047,500
"1917",-12.4233831157442,-12.691206359764,-12.339964425442,500
"1918",-12.7492067964751,-13.033129573771,-12.9649658321623,500
"1919",-12.6715951483161,-12.950040356702,-12.873967520428,500
"1920",-12.9096885293029,-13.2294707826268,-12.9644065974671,500
"1921",-12.7127804779599,-13.0183327683531,-12.7793161338044,500
"1922",-12.585919682556,-12.7919352109851,-12.6705369464185,500
"1923",-13.1513548951745,-13.379594626064,-13.236675774492,500
"1924",-12.930939929814,-13.1227244620427,-13.0889998804111,500
"1925",-12.7782975735035,-13.1126676502255,-12.8439270818711,500
"1926",-12.5787850455582,-12.8063039259093,-12.648667177929,500
"1927",-12.6914306707069,-12.7595165001402,-12.8688233153869,500
"1928",-13.2358957150939,-13.4653571776052,-13.2832053939828,500
"1929",-13.3410811449518,-13.5536200552918,-13.3569472254786,500
"1930",-12.6724860756858,-12.9051924147531,-12.8002943777641,500
"1931",-12.7537389475343,-13.1430934688607,-12.87159406361,500
"1932",-11.9412473327706,-11.9412473327706,-12.0085824318532,500
"1933",-12.6461646074921,-12.9120593732035,-12.5977943871062,500
"1934",-12.9924883814932,-13.2384528313162,-13.0392975696802,500
"1935",-12.5690305136121,-12.7773006369087,-12.5614690886044,500
"1936",-12.6478624615474,-12.8242602609359,-12.7291468745243,500
"1937",-12.5650387148842,-12.6588802714738,-12.6340358741056,500
"1938",-12.8583362715406,-13.0195471823026,-12.8866065512313,500
"1939",-12.2300352429382,-12.4829052855109,-12.3417260673239,500
"1940",-12.2701588904073,-12.4964861686436,-12.3241674907449,500
"1941",-12.5028478145506,-12.7675481473756,-12.6407169301271,500
"1942",-12.6147212535963,-12.7434406076634,-12.6470220873667,500
"1943",-13.0084326565154,-13.2584828897791,-13.1725593440555,500
"1944",-12.9452086135223,-13.2357769441593,-13.0636072567018,500
"1945",-12.2173480163744,-12.6047034578552,-12.3593671108257,500
"1946",-12.6763459153942,-12.8550072482621,-12.769685972892,500
"1947",-12.8376499580425,-13.2142545993038,-12.9288844040553,500
"1948",-12.5483104119053,-12.6950693983679,-12.5680983135004,500
"1949",-13.0008059413948,-13.178986122098,-13.0623684754588,500
"1950",-12.5908102960936,-12.8774628941559,-12.6392500519552,500
"1951",-12.6572524924274,-12.8128358728009,-12.7567720565019,500
"1952",-12.8244127307026,-13.0201150038402,-12.8847631023362,500
"1953",-13.2047751522793,-13.4400665094407,-13.1967358033348,500
"1954",-12.9228319320803,-13.1519457470516,-12.9971631880551,500
"1955",-12.9880249542414,-13.1233296687372,-12.8603821616927,500
"1956",-13.2116784082763,-13.4117144473193,-13.2530847602433,500
"1957",-12.9050014351133,-13.0549148792494,-13.0819821095035,500
"1958",-12.7281446132592,-12.9030879964029,-12.8610462562826,500
"1959",-12.4798548297818,-12.7721251101597,-12.5521929851954,500
"1960",-12.7969547498151,-13.0082163125374,-12.9052446829683,500
"1961",-12.7041251516991,-13.0222375220689,-12.7338460304296,500
"1962",-12.8877327256665,-13.1966945587871,-13.1226228736778,500
"1963",-12.7758656012017,-12.9821377972386,-12.844240921535,500
"1964",-12.3201991913587,-12.641318059379,-12.3189026628215,500
"1965",-12.5053566061916,-12.5994328593135,-12.5850755552503,500
"1966",-12.8710309801956,-13.1269887074484,-12.955515406449,500
"1967",-12.319883597218,-12.6077269318311,-12.3962940401267,500
"1968",-12.5844272020024,-12.7313660272266,-12.6311048213385,500
"1969",-12.3771123639226,-12.5896496680555,-12.564995398489,500
"1970",-12.5106549914996,-12.723595195283,-12.5459836300232,500
"1971",-12.6175817349278,-12.882264751204,-12.6960787465665,500
"1972",-12.5123300098596,-12.6747830744152,-12.4844839898405,500
"1973",-12.5971746364258,-12.7961874691582,-12.6895254977459,500
"1974",-12.4181569769603,-12.5627126785917,-12.570947205613,500
"1975",-12.4915488213403,-12.651849039557,-12.4688483602849,500
"1976",-12.3982631679895,-12.5244467611921,-12.513875366069,500
"1977",-12.6873656742982,-12.8787028768642,-12.7639189401176,500
